time_s,stamp_s,risk_F,risk_A,front_distance_risk,conflict_score,high_risk_conflict,y,w,signed_w_active,delta_y_r,delta_y_w,y_risk,y_eff,y_eff_reconstructed,y_eff_reconstruction_abs_error,cmd_safe_x,cmd_safe_x_abs,cmd_safe_x_abs_pre_conflict_baseline,cmd_safe_x_abs_delta_from_pre_conflict,cmd_safe_y,cmd_safe_yaw,target_valid,depth_invalid,safety_clear,risk_source_real
1.587050199508667,1781764785.1530128,0.02423073723912239,0.0,0.006769143510609865,0.012115368619561195,0.0,0.6614515781402588,0.6000493764877319,0.20009875297546387,-0.0036346105858683585,0.06002962589263916,0.6578169675543905,0.7178465723991394,0.7178465934470296,2.1047890208514275e-08,-0.17520000040531158,0.17520000040531158,0.1895500048995018,-0.014350004494190216,0.7178000211715698,-0.3452000021934509,1.0,0.0,1.0,1.0
1.6953001022338867,1781764785.2612627,0.018173053860664368,0.0,0.010769183747470379,0.009086526930332184,0.0,0.6557206511497498,0.6019216179847717,0.20384323596954346,-0.002725958079099655,0.061152970790863036,0.6529946930706501,0.714147686958313,0.7141476638615131,2.309679991707725e-08,-0.19220000505447388,0.19220000505447388,0.1895500048995018,0.0026500001549720764,0.7141000032424927,-0.3434000015258789,1.0,0.0,1.0,1.0
1.7982661724090576,1781764785.3642287,0.09384607523679733,0.0,0.09384607523679733,0.046923037618398666,0.0,0.6556904911994934,0.6019302010536194,0.20386040210723877,-0.014076911285519599,0.06115812063217163,0.6416135799139738,0.7027717232704163,0.7027717005461455,2.2724270798413215e-08,-0.19979999959468842,0.19979999959468842,0.1895500048995018,0.010249994695186615,0.7027999758720398,-0.3379000127315521,1.0,0.0,1.0,1.0
1.8905539512634277,1781764785.4565165,0.07038455456495285,0.0,0.06276914477348328,0.035192277282476425,0.0,0.6556931734085083,0.6019369959831238,0.20387399196624756,-0.010557683184742928,0.06116219758987426,0.6451354902237654,0.7062976360321045,0.7062976878136397,5.1781535170825066e-08,-0.19740000367164612,0.19740000367164612,0.1895500048995018,0.007849998772144318,0.7063000202178955,-0.33959999680519104,1.0,0.0,1.0,1.0
2.0095601081848145,1781764785.5755227,0.05278841406106949,0.0,0.04666658490896225,0.026394207030534744,0.0,0.6558707356452942,0.6020962595939636,0.20419251918792725,-0.007918262109160423,0.06125775575637817,0.6479524735361337,0.7092102766036987,0.7092102292925119,4.731118685707969e-08,-0.19470000267028809,0.19470000267028809,0.1895500048995018,0.005149997770786285,0.7092000246047974,-0.34130001068115234,1.0,0.0,1.0,1.0
2.0903074741363525,1781764785.65627,0.039591312408447266,0.0,0.031743526458740234,0.019795656204223633,0.0,0.6564643383026123,0.6022982597351074,0.20459651947021484,-0.00593869686126709,0.06137895584106445,0.6505256414413452,0.7119045853614807,0.7119045972824096,1.1920928910669204e-08,-0.19519999623298645,0.19519999623298645,0.1895500048995018,0.00564999133348465,0.711899995803833,-0.3425999879837036,1.0,0.0,1.0,1.0
2.201054334640503,1781764785.767017,0.02969348430633545,0.0,0.0,0.014846742153167725,0.0,0.6561787128448486,0.6022646427154541,0.2045292854309082,-0.004454022645950317,0.06135878562927246,0.6517246901988983,0.7130835056304932,0.7130834758281708,2.9802322387695312e-08,-0.195700004696846,0.195700004696846,0.1895500048995018,0.006149999797344208,0.713100016117096,-0.34310001134872437,1.0,0.0,1.0,1.0
2.2876102924346924,1781764785.8535728,0.022270113229751587,0.0,0.012820439413189888,0.011135056614875793,0.0,0.6560846567153931,0.6021823883056641,0.20436477661132812,-0.003340516984462738,0.061309432983398436,0.6527441397309304,0.7140535712242126,0.7140535727143288,1.4901161415892261e-09,-0.19449999928474426,0.19449999928474426,0.1895500048995018,0.004949994385242462,0.7141000032424927,-0.3434999883174896,1.0,0.0,1.0,1.0
2.401414394378662,1781764785.967377,0.01670258492231369,0.0,0.01538460049778223,0.008351292461156845,0.0,0.6562238335609436,0.602268636226654,0.2045372724533081,-0.0025053877383470536,0.06136118173599243,0.6537184458225965,0.715079665184021,0.715079627558589,3.762543199226087e-08,-0.19380000233650208,0.19380000233650208,0.1895500048995018,0.004249997437000275,0.7150999903678894,-0.3440000116825104,1.0,0.0,1.0,1.0
2.484936475753784,1781764786.050899,0.04666658490896225,0.0,0.04666658490896225,0.023333292454481125,0.0,0.6556776165962219,0.6021504998207092,0.20430099964141846,-0.006999987736344337,0.061290299892425536,0.6486776288598776,0.7099679708480835,0.7099679287523031,4.209578041702855e-08,-0.19589999318122864,0.19589999318122864,0.1895500048995018,0.006349988281726837,0.7099999785423279,-0.34150001406669617,1.0,0.0,1.0,1.0
2.5962109565734863,1781764786.1621735,0.07384605705738068,0.0,0.07384605705738068,0.03692302852869034,0.0,0.6606734395027161,0.6013315320014954,0.20266306400299072,-0.011076908558607101,0.060798919200897215,0.649596530944109,0.7103954553604126,0.7103954501450062,5.21540644005114e-09,-0.19059999287128448,0.19059999287128448,0.1895500048995018,0.0010499879717826843,0.7103999853134155,-0.3416000008583069,1.0,0.0,1.0,1.0
2.6994009017944336,1781764786.2653635,0.05538454279303551,0.0,0.038974322378635406,0.027692271396517754,0.0,0.6498820781707764,0.5982939004898071,0.19658780097961426,-0.008307681418955326,0.05897634029388427,0.641574396751821,0.7005507349967957,0.7005507370457054,2.0489097085629737e-09,-0.2101999968290329,0.2101999968290329,0.1895500048995018,0.020649991929531097,0.7006000280380249,-0.3361999988555908,1.0,0.0,1.0,1.0
2.790719509124756,1781764786.356682,0.041538406163454056,0.0,0.015128185041248798,0.020769203081727028,0.0,0.6494672298431396,0.599165678024292,0.19833135604858398,-0.006230760924518108,0.05949940681457519,0.6432364689186215,0.7027358412742615,0.7027358757331967,3.4458935260772705e-08,-0.20559999346733093,0.20559999346733093,0.1895500048995018,0.016049988567829132,0.7027000188827515,-0.32679998874664307,1.0,0.0,1.0,1.0
2.901668071746826,1781764786.4676306,0.6231794953346252,0.0,0.6231794953346252,0.3115897476673126,1.0,0.6335983276367188,0.5910608768463135,0.18212175369262695,-0.09347692430019379,0.05463652610778808,0.5401214033365249,0.5947579145431519,0.594757929444313,1.4901161193847656e-08,-0.28610000014305115,0.28610000014305115,0.1895500048995018,0.09654999524354935,0.5819000005722046,-0.2653999924659729,1.0,0.0,1.0,1.0
2.992318868637085,1781764786.5582814,0.6133333444595337,0.0,0.6133333444595337,0.30666667222976685,1.0,0.6373228430747986,0.5939582586288452,0.18791651725769043,-0.09200000166893005,0.056374955177307125,0.5453228414058685,0.6016978025436401,0.6016977965831757,5.960464455334602e-09,-0.2854999899864197,0.2854999899864197,0.1895500048995018,0.09594998508691788,0.4860999882221222,-0.26109999418258667,1.0,0.0,1.0,1.0
3.094522714614868,1781764786.6604853,0.46000000834465027,0.0,0.0,0.23000000417232513,1.0,0.6340479850769043,0.5940776467323303,0.18815529346466064,-0.06900000125169754,0.05644658803939819,0.5650479838252067,0.6214945912361145,0.6214945718646049,1.9371509618615335e-08,-0.2694000005722046,0.2694000005722046,0.1895500048995018,0.07984999567270279,0.37400001287460327,-0.2542000114917755,1.0,0.0,1.0,1.0
3.1923632621765137,1781764786.7583258,0.4128204882144928,0.0,0.4128204882144928,0.2064102441072464,1.0,0.6335974335670471,0.5940500497817993,0.18810009956359863,-0.061923073232173914,0.056430029869079586,0.5716743603348732,0.6281043887138367,0.6281043902039528,1.4901161415892261e-09,-0.26339998841285706,0.26339998841285706,0.1895500048995018,0.07384998351335526,0.32519999146461487,-0.23929999768733978,1.0,0.0,1.0,1.0
3.2966647148132324,1781764786.8626273,0.5655897259712219,0.0,0.5655897259712219,0.28279486298561096,1.0,0.6183044910430908,0.5934632420539856,0.1869264841079712,-0.08483845889568328,0.05607794523239135,0.5334660321474075,0.5895439982414246,0.5895439773797989,2.0861625649182258e-08,-0.2379000037908554,0.2379000037908554,0.1895500048995018,0.04834999889135361,0.3625999987125397,-0.15330000221729279,1.0,0.0,1.0,1.0
3.4028024673461914,1781764786.968765,0.5984615087509155,0.0,0.5984615087509155,0.29923075437545776,1.0,0.6203084588050842,0.5954692959785461,0.19093859195709229,-0.08976922631263733,0.05728157758712768,0.5305392324924469,0.5878207683563232,0.5878208100795747,4.172325140938682e-08,-0.22949999570846558,0.22949999570846558,0.1895500048995018,0.039949990808963776,0.4625999927520752,-0.19349999725818634,1.0,0.0,1.0,1.0
3.491530418395996,1781764787.057493,0.4630768597126007,0.0,0.4630768597126007,0.23153842985630035,1.0,0.6204728484153748,0.5953611731529236,0.19072234630584717,-0.0694615289568901,0.05721670389175415,0.5510113194584847,0.6082280278205872,0.6082280233502388,4.470348313745376e-09,-0.21330000460147858,0.21330000460147858,0.1895500048995018,0.023749999701976776,0.4172999858856201,-0.17820000648498535,1.0,0.0,1.0,1.0
3.602902412414551,1781764787.168865,0.6015384793281555,0.0,0.6015384793281555,0.30076923966407776,1.0,0.6209317445755005,0.5956003665924072,0.19120073318481445,-0.09023077189922332,0.05736021995544433,0.5307009726762771,0.5880612134933472,0.5880611926317215,2.0861625649182258e-08,-0.18880000710487366,0.18880000710487366,0.1895500048995018,-0.0007499977946281433,0.4964999854564667,-0.2046000063419342,1.0,0.0,1.0,1.0
3.6873414516448975,1781764787.253304,0.6020512580871582,0.0,0.6020512580871582,0.3010256290435791,1.0,0.6199254989624023,0.5950023531913757,0.19000470638275146,-0.09030768871307372,0.05700141191482544,0.5296178102493286,0.5866191983222961,0.5866192221641541,2.384185793236071e-08,-0.18960000574588776,0.18960000574588776,0.1895500048995018,5.000084638595581e-05,0.5346999764442444,-0.21549999713897705,1.0,0.0,1.0,1.0
3.8027100563049316,1781764787.3686726,0.45153844356536865,0.0,0.09097431600093842,0.22576922178268433,1.0,0.6304792761802673,0.6010758876800537,0.20215177536010742,-0.0677307665348053,0.060645532608032224,0.5627485096454621,0.6233940124511719,0.6233940422534943,2.9802322387695312e-08,-0.17239999771118164,0.17239999771118164,0.1895500048995018,-0.01715000718832016,0.43639999628067017,-0.1843000054359436,1.0,0.0,1.0,1.0
3.8877217769622803,1781764787.4536843,0.5964102745056152,0.0,0.5964102745056152,0.2982051372528076,1.0,0.6303418278694153,0.6009654402732849,0.20193088054656982,-0.08946154117584228,0.06057926416397094,0.540880286693573,0.6014595031738281,0.601459550857544,4.768371586472142e-08,-0.18379999697208405,0.18379999697208405,0.1895500048995018,-0.005750007927417755,0.4717999994754791,-0.19599999487400055,1.0,0.0,1.0,1.0
4.006746530532837,1781764787.572709,0.5687692165374756,0.0,0.5687692165374756,0.2843846082687378,1.0,0.6297590136528015,0.600640594959259,0.20128118991851807,-0.08531538248062133,0.060384356975555414,0.5444436311721802,0.6048279404640198,0.6048279881477356,4.768371586472142e-08,-0.18359999358654022,0.18359999358654022,0.1895500048995018,-0.005950011312961578,0.5587999820709229,-0.22300000488758087,1.0,0.0,1.0,1.0
4.086772918701172,1781764787.6527355,0.4265769124031067,0.0,0.017692236229777336,0.21328845620155334,1.0,0.6322252750396729,0.6016862988471985,0.20337259769439697,-0.063986536860466,0.06101177930831909,0.5682387381792069,0.6292505264282227,0.629250517487526,8.940696627490752e-09,-0.1785999983549118,0.1785999983549118,0.1895500048995018,-0.010950006544589996,0.6186000108718872,-0.24210000038146973,1.0,0.0,1.0,1.0
4.197396516799927,1781764787.763359,0.3199326992034912,0.0,0.027589650824666023,0.1599663496017456,1.0,0.6354016661643982,0.6029304265975952,0.20586085319519043,-0.04798990488052368,0.06175825595855713,0.5874117612838745,0.6491700410842896,0.6491700172424316,2.384185793236071e-08,-0.19009999930858612,0.19009999930858612,0.1895500048995018,0.0005499944090843201,0.6492000222206116,-0.26589998602867126,1.0,0.0,1.0,1.0
4.300381660461426,1781764787.8663442,0.2399495244026184,0.0,0.0,0.1199747622013092,0.0,0.6346861124038696,0.5983572006225586,0.1967144012451172,-0.03599242866039276,0.059014320373535156,0.5986936837434769,0.6577079892158508,0.657708004117012,1.4901161193847656e-08,-0.21860000491142273,0.21860000491142273,0.1895500048995018,0.02905000001192093,0.6577000021934509,-0.2809000015258789,1.0,0.0,1.0,1.0
4.389024496078491,1781764787.954987,0.1799621433019638,0.0,0.019999895244836807,0.0899810716509819,0.0,0.6344722509384155,0.5983182787895203,0.19663655757904053,-0.02699432149529457,0.058990967273712155,0.607477929443121,0.6664688587188721,0.6664688967168331,3.79979609999026e-08,-0.20999999344348907,0.20999999344348907,0.1895500048995018,0.020449988543987274,0.6664999723434448,-0.2892000079154968,1.0,0.0,1.0,1.0
4.496094226837158,1781764788.0620568,0.13497160375118256,0.0,0.03794865682721138,0.06748580187559128,0.0,0.6373371481895447,0.5976516008377075,0.19530320167541504,-0.020245740562677382,0.05859096050262451,0.6170914076268673,0.6756823658943176,0.6756823681294918,2.235174156872688e-09,-0.21119999885559082,0.21119999885559082,0.1895500048995018,0.02164999395608902,0.6757000088691711,-0.30059999227523804,1.0,0.0,1.0,1.0
4.59973931312561,1781764788.1657019,0.10122869908809662,0.0,0.07569229602813721,0.05061434954404831,0.0,0.6373382806777954,0.5975783467292786,0.19515669345855713,-0.015184304863214492,0.058547008037567135,0.6221539758145809,0.6807010173797607,0.6807009838521481,3.3527612686157227e-08,-0.20810000598430634,0.20810000598430634,0.1895500048995018,0.018550001084804535,0.6807000041007996,-0.3084000051021576,1.0,0.0,1.0,1.0
4.685612440109253,1781764788.251575,0.07592152059078217,0.0,0.0,0.03796076029539108,0.0,0.6407806873321533,0.5984328985214233,0.19686579704284668,-0.011388228088617324,0.059059739112854004,0.629392459243536,0.6884521842002869,0.68845219835639,1.4156103178564194e-08,-0.2079000025987625,0.2079000025987625,0.1895500048995018,0.01834999769926071,0.6884999871253967,-0.314300000667572,1.0,0.0,1.0,1.0
4.800382614135742,1781764788.3663452,0.056941140443086624,0.0,0.03384614735841751,0.028470570221543312,0.0,0.6556777954101562,0.6024855971336365,0.20497119426727295,-0.008541171066462993,0.06149135828018188,0.6471366243436932,0.7086279988288879,0.7086279826238752,1.6205012776104866e-08,-0.1979999989271164,0.1979999989271164,0.1895500048995018,0.008449994027614594,0.7085999846458435,-0.3273000121116638,1.0,0.0,1.0,1.0
4.904014825820923,1781764788.4699774,0.04270585626363754,0.0,0.03384614735841751,0.02135292813181877,0.0,0.6629336476325989,0.6014795899391174,0.20295917987823486,-0.006405878439545631,0.06088775396347046,0.6565277691930532,0.7174155116081238,0.7174155231565237,1.1548399903027473e-08,-0.17599999904632568,0.17599999904632568,0.1895500048995018,-0.013550005853176117,0.7174000144004822,-0.33309999108314514,1.0,0.0,1.0,1.0
4.9884116649627686,1781764788.5543742,0.03202939033508301,0.0,0.03179481625556946,0.016014695167541504,0.0,0.6622792482376099,0.6008110046386719,0.20162200927734375,-0.004804408550262451,0.06048660278320312,0.6574748396873474,0.7179614305496216,0.7179614424705506,1.1920929021691506e-08,-0.17759999632835388,0.17759999632835388,0.1895500048995018,-0.011950008571147919,0.7179999947547913,-0.3361000120639801,1.0,0.0,1.0,1.0
5.099429130554199,1781764788.6653917,0.03692302852869034,0.0,0.03692302852869034,0.01846151426434517,0.0,0.6604180932044983,0.6014717817306519,0.2029435634613037,-0.005538454279303551,0.06088306903839111,0.6548796389251947,0.7157626748085022,0.7157627079635859,3.3155083678515496e-08,-0.18150000274181366,0.18150000274181366,0.1895500048995018,-0.008050002157688141,0.7157999873161316,-0.33709999918937683,1.0,0.0,1.0,1.0
5.191538572311401,1781764788.7575011,0.03261531889438629,0.0,0.03261531889438629,0.016307659447193146,0.0,0.660703182220459,0.6017000675201416,0.2034001350402832,-0.0048922978341579436,0.061020040512084955,0.6558108843863011,0.7168309092521667,0.7168309248983861,1.564621932015342e-08,-0.17990000545978546,0.17990000545978546,0.1895500048995018,-0.009649999439716339,0.7167999744415283,-0.3386000096797943,1.0,0.0,1.0,1.0
5.294678211212158,1781764788.8606408,0.02446148917078972,0.0,0.016923023387789726,0.01223074458539486,0.0,0.659710705280304,0.6010906100273132,0.20218122005462646,-0.0036692233756184574,0.060654366016387934,0.6560414819046855,0.7166958451271057,0.7166958479210734,2.7939677238464355e-09,-0.179299995303154,0.179299995303154,0.1895500048995018,-0.010250009596347809,0.71670001745224,-0.3398999869823456,1.0,0.0,1.0,1.0
5.4065492153167725,1781764788.9725118,0.019999895244836807,0.0,0.019999895244836807,0.009999947622418404,0.0,0.6597090363502502,0.6010791063308716,0.20215821266174316,-0.002999984286725521,0.06064746379852295,0.6567090520635247,0.7173565626144409,0.7173565158620476,4.675239329010594e-08,-0.17890000343322754,0.17890000343322754,0.1895500048995018,-0.010650001466274261,0.7174000144004822,-0.3409000039100647,1.0,0.0,1.0,1.0
5.493378162384033,1781764789.0593407,0.014999921433627605,0.0,0.006358892656862736,0.007499960716813803,0.0,0.6598606705665588,0.6009962558746338,0.20199251174926758,-0.0022499882150441406,0.06059775352478027,0.6576106823515147,0.7182084321975708,0.7182084358762949,3.6787241031177587e-09,-0.17710000276565552,0.17710000276565552,0.1895500048995018,-0.012450002133846283,0.7182000279426575,-0.34209999442100525,1.0,0.0,1.0,1.0
5.599595546722412,1781764789.165558,0.09179481863975525,0.0,0.09179481863975525,0.045897409319877625,0.0,0.6599743962287903,0.6012195348739624,0.2024390697479248,-0.013769222795963288,0.06073172092437744,0.646205173432827,0.7069368958473206,0.7069368943572044,1.4901161415892261e-09,-0.18520000576972961,0.18520000576972961,0.1895500048995018,-0.004349999129772186,0.7069000005722046,-0.3375000059604645,1.0,0.0,1.0,1.0
5.6873157024383545,1781764789.2532783,0.07589744031429291,0.0,0.07589744031429291,0.037948720157146454,0.0,0.6599748134613037,0.601219892501831,0.2024397850036621,-0.011384616047143937,0.06073193550109863,0.6485901974141598,0.7093221545219421,0.7093221329152585,2.160668366446572e-08,-0.18369999527931213,0.18369999527931213,0.1895500048995018,-0.005850009620189667,0.7092999815940857,-0.33889999985694885,1.0,0.0,1.0,1.0
5.799031019210815,1781764789.3649936,0.05692308023571968,0.0,0.0,0.02846154011785984,0.0,0.6599627137184143,0.6012296676635742,0.20245933532714844,-0.008538462035357951,0.06073780059814453,0.6514242516830564,0.7121620178222656,0.7121620522812009,3.4458935260772705e-08,-0.1818999946117401,0.1818999946117401,0.1895500048995018,-0.007650010287761688,0.7121999859809875,-0.3409000039100647,1.0,0.0,1.0,1.0
5.885493278503418,1781764789.4514558,0.042692311108112335,0.0,0.0,0.021346155554056168,0.0,0.659970223903656,0.60122150182724,0.20244300365447998,-0.00640384666621685,0.060732901096343994,0.6535663772374392,0.7142992615699768,0.7142992783337831,1.6763806343078613e-08,-0.18050000071525574,0.18050000071525574,0.1895500048995018,-0.009050004184246063,0.7142999768257141,-0.34209999442100525,1.0,0.0,1.0,1.0
5.991484880447388,1781764789.5574474,0.0320192351937294,0.0,0.0,0.0160096175968647,0.0,0.659259557723999,0.6010265946388245,0.20205318927764893,-0.00480288527905941,0.06061595678329468,0.6544566724449397,0.7150726318359375,0.7150726292282343,2.607703164514419e-09,-0.1931000053882599,0.1931000053882599,0.1895500048995018,0.003550000488758087,0.7150999903678894,-0.3427000045776367,1.0,0.0,1.0,1.0
6.098428249359131,1781764789.6643908,0.02401442639529705,0.0,0.008205022662878036,0.012007213197648525,0.0,0.6597161293029785,0.601240336894989,0.20248067378997803,-0.0036021639592945572,0.06074420213699341,0.6561139653436839,0.7168582081794739,0.7168581674806773,4.069879655510533e-08,-0.1915999948978424,0.1915999948978424,0.1895500048995018,0.0020499899983406067,0.7168999910354614,-0.3440000116825104,1.0,0.0,1.0,1.0
6.18588662147522,1781764789.7518492,0.0180108193308115,0.0,0.008205022662878036,0.00900540966540575,0.0,0.6597221493721008,0.6012408137321472,0.20248162746429443,-0.002701622899621725,0.060744488239288325,0.6570205264724791,0.7177649736404419,0.7177650147117675,4.107132556274706e-08,-0.19089999794960022,0.19089999794960022,0.1895500048995018,0.0013499930500984192,0.7178000211715698,-0.34439998865127563,1.0,0.0,1.0,1.0
6.296468257904053,1781764789.8624308,0.013508114963769913,0.0,0.0,0.006754057481884956,0.0,0.6599517464637756,0.60140061378479,0.20280122756958008,-0.0020262172445654866,0.06084036827087402,0.6579255292192101,0.718765914440155,0.7187658974900841,1.695007090241063e-08,-0.19040000438690186,0.19040000438690186,0.1895500048995018,0.0008499994874000549,0.7188000082969666,-0.3450999855995178,1.0,0.0,1.0,1.0
6.39768648147583,1781764789.963649,0.026666568592190742,0.0,0.026666568592190742,0.013333284296095371,0.0,0.6601497530937195,0.6013007760047913,0.20260155200958252,-0.003999985288828611,0.060780465602874756,0.6561497678048909,0.7169302105903625,0.7169302334077656,2.2817403078079224e-08,-0.19130000472068787,0.19130000472068787,0.1895500048995018,0.0017499998211860657,0.7168999910354614,-0.3443000018596649,1.0,0.0,1.0,1.0
